frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
919,13,72,395,,0.000,object,0.805,,0.000,Bead,1.000
920,13,70,379,,0.000,object,0.823,,0.000,Bead,1.000
921,13,73,367,,0.000,object,0.843,,0.000,Bead,1.000
922,13,82,358,,0.000,object,0.905,,0.000,Bead,1.000
923,13,95,354,,0.000,object,0.883,,0.000,Bead,1.000
924,13,118,353,,0.000,object,0.859,,0.000,Bead,1.000
928,13,235,358,,0.000,object,0.819,,0.000,Bead,1.000
929,13,254,354,,0.000,object,0.918,,0.000,Bead,0.998
930,13,265,345,,0.000,object,0.866,,0.000,Bead,1.000
933,13,275,293,,0.000,object,0.829,,0.000,Bead,1.000
940,14,182,259,,0.000,object,0.884,,0.000,Bead,0.999
941,14,166,257,,0.000,object,0.854,,0.000,Bead,1.000
942,14,153,254,,0.000,object,0.850,,0.000,Bead,1.000
948,15,240,106,,0.000,object,0.809,,0.000,Frag,0.823
949,15,234,106,,0.000,object,0.820,,0.000,Bead,0.908
950,15,244,105,,0.000,object,0.847,,0.000,Frag,0.754
951,14,116,225,,0.000,object,0.880,,0.000,Bead,0.962
952,14,109,209,,0.000,object,0.844,,0.000,Bead,1.000
955,14,115,141,,0.000,object,0.880,,0.000,Bead,1.000
956,14,127,118,,0.000,object,0.855,,0.000,Bead,1.000
970,15,253,119,,0.000,object,0.864,,0.000,Frag,0.998
973,15,246,117,,0.000,object,0.822,,0.000,Frag,1.000
990,15,243,130,,0.000,object,0.850,,0.000,Bead,0.983
991,15,236,133,,0.000,object,0.831,,0.000,Bead,1.000
1007,16,288,866,,0.000,object,0.840,,0.000,Frag,0.999
1008,16,233,861,,0.000,object,0.818,,0.000,Frag,1.000
1010,17,143,850,,0.000,object,0.830,,0.000,Frag,0.779
1015,18,82,735,,0.000,object,0.828,,0.000,Bead,0.901
1026,19,229,679,,0.000,object,0.827,,0.000,Frag,1.000
1029,19,176,668,,0.000,object,0.881,,0.000,Frag,0.953
1032,19,134,661,,0.000,object,0.811,,0.000,Frag,0.812
1034,19,106,650,,0.000,object,0.828,,0.000,Bead,0.798
