frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
690,3,128,314,Bead,0.831,,0.000,,0.000,,0.000
691,3,128,314,Bead,0.832,,0.000,,0.000,,0.000
692,3,128,314,Bead,0.834,,0.000,,0.000,,0.000
693,3,129,314,Bead,0.837,,0.000,,0.000,,0.000
694,3,128,314,Bead,0.828,,0.000,,0.000,,0.000
695,3,129,314,Bead,0.841,,0.000,,0.000,,0.000
695,4,218,811,Organic,0.793,,0.000,,0.000,,0.000
696,3,128,314,Bead,0.831,,0.000,,0.000,,0.000
697,3,128,314,Bead,0.796,,0.000,,0.000,,0.000
697,4,255,808,Organic,0.731,,0.000,,0.000,,0.000
698,4,264,803,Organic,0.798,,0.000,,0.000,,0.000
698,3,129,314,Bead,0.774,,0.000,,0.000,,0.000
699,4,272,792,Organic,0.813,,0.000,,0.000,,0.000
699,3,129,315,Bead,0.771,,0.000,,0.000,,0.000
700,3,129,315,Bead,0.769,,0.000,,0.000,,0.000
701,3,129,315,Bead,0.757,,0.000,,0.000,,0.000
702,3,128,315,Bead,0.790,,0.000,,0.000,,0.000
703,3,128,314,Bead,0.788,,0.000,,0.000,,0.000
704,3,128,314,Bead,0.786,,0.000,,0.000,,0.000
705,3,128,314,Bead,0.789,,0.000,,0.000,,0.000
706,3,128,314,Bead,0.784,,0.000,,0.000,,0.000
707,3,128,314,Bead,0.802,,0.000,,0.000,,0.000
708,3,128,314,Bead,0.798,,0.000,,0.000,,0.000
709,3,128,313,Bead,0.816,,0.000,,0.000,,0.000
710,5,127,707,Organic,0.809,,0.000,,0.000,,0.000
710,3,128,314,Bead,0.802,,0.000,,0.000,,0.000
711,3,129,314,Bead,0.799,,0.000,,0.000,,0.000
711,5,115,706,Organic,0.796,,0.000,,0.000,,0.000
712,3,128,314,Bead,0.794,,0.000,,0.000,,0.000
713,3,128,314,Bead,0.800,,0.000,,0.000,,0.000
714,3,128,314,Bead,0.803,,0.000,,0.000,,0.000
714,5,97,697,Organic,0.724,,0.000,,0.000,,0.000
715,3,128,314,Bead,0.802,,0.000,,0.000,,0.000
716,3,129,314,Bead,0.802,,0.000,,0.000,,0.000
717,3,129,314,Bead,0.804,,0.000,,0.000,,0.000
718,3,130,315,Bead,0.854,,0.000,,0.000,,0.000
718,5,96,698,Organic,0.771,,0.000,,0.000,,0.000
719,3,130,314,Bead,0.853,,0.000,,0.000,,0.000
719,5,98,698,Organic,0.806,,0.000,,0.000,,0.000
720,3,129,313,Bead,0.838,,0.000,,0.000,,0.000
720,5,99,699,Organic,0.777,,0.000,,0.000,,0.000
721,3,129,314,Bead,0.854,,0.000,,0.000,,0.000
721,5,101,702,Organic,0.772,,0.000,,0.000,,0.000
722,3,129,314,Bead,0.850,,0.000,,0.000,,0.000
722,5,102,702,Organic,0.783,,0.000,,0.000,,0.000
723,3,130,314,Bead,0.852,,0.000,,0.000,,0.000
723,5,102,702,Organic,0.764,,0.000,,0.000,,0.000
724,3,130,314,Bead,0.858,,0.000,,0.000,,0.000
724,5,102,702,Organic,0.753,,0.000,,0.000,,0.000
725,3,128,313,Bead,0.798,,0.000,,0.000,,0.000
725,5,101,702,Organic,0.780,,0.000,,0.000,,0.000
726,5,99,701,Organic,0.812,,0.000,,0.000,,0.000
726,3,127,312,Bead,0.807,,0.000,,0.000,,0.000
727,3,127,312,Bead,0.806,,0.000,,0.000,,0.000
727,5,100,700,Organic,0.804,,0.000,,0.000,,0.000
728,5,98,696,Organic,0.817,,0.000,,0.000,,0.000
728,3,127,311,Bead,0.810,,0.000,,0.000,,0.000
729,3,126,311,Bead,0.831,,0.000,,0.000,,0.000
730,3,124,308,Bead,0.812,,0.000,,0.000,,0.000
731,3,119,305,Bead,0.856,,0.000,,0.000,,0.000
732,3,114,301,Bead,0.832,,0.000,,0.000,,0.000
733,3,108,297,Bead,0.815,,0.000,,0.000,,0.000
734,3,101,291,Bead,0.853,,0.000,,0.000,,0.000
735,3,93,282,Bead,0.804,,0.000,,0.000,,0.000
736,3,89,276,Bead,0.796,,0.000,,0.000,,0.000
737,3,86,263,Bead,0.787,,0.000,,0.000,,0.000
738,3,87,249,Bead,0.740,,0.000,,0.000,,0.000
739,3,108,251,Bead,0.795,Bead,0.804,,0.000,,0.000
740,3,108,228,Bead,0.796,Bead,0.849,,0.000,,0.000
741,3,134,146,Bead,0.808,,0.000,,0.000,,0.000
742,3,169,126,Bead,0.857,,0.000,,0.000,,0.000
743,3,207,115,Bead,0.802,,0.000,,0.000,,0.000
744,3,239,118,Bead,0.842,,0.000,,0.000,,0.000
745,3,258,134,Bead,0.815,,0.000,,0.000,,0.000
746,3,265,158,Bead,0.771,,0.000,,0.000,,0.000
753,6,204,402,Organic,0.809,,0.000,,0.000,,0.000
754,6,225,403,Organic,0.888,,0.000,,0.000,,0.000
760,7,235,305,Organic,0.749,,0.000,,0.000,,0.000
770,7,161,306,Organic,0.765,,0.000,,0.000,,0.000
771,7,160,305,Organic,0.738,,0.000,,0.000,,0.000
772,7,159,306,Organic,0.772,,0.000,,0.000,,0.000
773,7,159,306,Organic,0.769,,0.000,,0.000,,0.000
774,7,158,305,Organic,0.780,,0.000,,0.000,,0.000
775,7,158,305,Organic,0.789,,0.000,,0.000,,0.000
776,7,158,304,Organic,0.782,,0.000,,0.000,,0.000
777,7,157,305,Organic,0.801,,0.000,,0.000,,0.000
778,7,156,304,Organic,0.723,,0.000,,0.000,,0.000
781,7,152,302,Organic,0.763,,0.000,,0.000,,0.000
801,8,136,189,Organic,0.813,,0.000,,0.000,,0.000
803,8,143,184,Organic,0.706,,0.000,,0.000,,0.000
804,8,144,184,Organic,0.741,,0.000,,0.000,,0.000
805,8,146,183,Organic,0.762,,0.000,,0.000,,0.000
806,8,147,182,Organic,0.743,,0.000,,0.000,,0.000
